इंयां,953
बिक्रमें,954
गइयो,955
झूठ,956
वदिया,957
काले,958
लैणी,959
दोनों,960
देणां,961
दिखदा,962
मिलणे,963
नं,964
उत्थु,965
सरकार,966
कितया,967
दुद्ध,968
फिल्मा,969
बडी,970
कित्तेया,971
जवाब,972
तिन्‍नीं,973
-2,974
कमाई,975
हत्थां,976
सकते,977
कताबां,978
डर,979
मजा,980
वह,981
इसी,982
मस्त,983
जाहलूं,984
आम,985
निक्के,986
ठाकुर,987
सुझत,988
जेडा,989
हुणा,990
लगणा,991
शो,992
घड़ी,993
आखर,994
बणे,995
हाई,996
फुल्लां,997
बचारे,998
कार,999
कया,1000
कदे,1001
देवी,1002
दिल्ली,1003
4,1004
रैहन्दी,1005
आस,1006
प्रधान,1007
किसी,1008
टब्बर,1009
रोटियां,1010
ब्याहे,1011
जाहलु,1012
चीज,1013
रात्ती,1014
शुभ,1015
गलाया-,1016
औन्दे,1017
प्यारी,1018
भासा,1019
तिसरे,1020
गेइयां,1021
उन्नी,1022
वास्तव,1023
हाखीं,1024
दुःख,1025
गलल,1026
मना,1027
होरा,1028
रैहन्दे,1029
जाणदे,1030
वाला,1031
होगा,1032
छोटे,1033
रखदा,1034
हिम्मत,1035
जागत,1036
हाखी,1037
पहलैं,1038
जांगा,1039
मज़ा,1040
औन्दा,1041
पाणा,1042
बणना,1043
डॉक्टर,1044
फ़ी,1045
जमीन,1046
पिच्छै,1047
तुसा,1048
इसियो,1049
गुस्से,1050
धर्म,1051
खत्म,1052
उसदी,1053
तिसीयो,1054
पीणा,1055
चाल,1056
1,1057
सबना,1058
बोल,1059
गलान्दे,1060
मारा,1061
घीटुए,1062
जनता,1063
संत,1064
इकी,1065
बजीरे,1066
शांत,1067
पुत्तरे,1068
लगदे,1069
कसूर,1070
आद,1071
कारा,1072
छड्डा,1073
फी़,1074
सांई,1075
जमाने,1076
जब,1077
लगि,1078
जेहड़े,1079
संझ,1080
मुस्कल,1081
पै,1082
जाणें,1083
जाओ,1084
कम्में,1085
मौसम,1086
फर्क,1087
कन,1088
पास्से,1089
तिहत्थू,1090
गेइयो,1091
हम,1092
उन्हां,1093
खांदा,1094
मोमिन,1095
सुरु,1096
परोहत,1097
न्याणे,1098
सत्त,1099
धन,1100
राखी,1101
इन्ना,1102
रोआ,1103
पुच्छा,1104
इहा,1105
करो,1106
रोज़,1107
यए,1108
दुआई,1109
ईं,1110
दोयो,1111
रज्जी,1112
लाया,1113
जुआई,1114
छडी,1115
कितने,1116
देना,1117
मारने,1118
जणे,1119
खबर,1120
सीता,1121
म्हारा,1122
लैणे,1123
.........,1124
राणियां,1125
रो,1126
करां,1127
उआज,1128
पाए,1129
सके,1130
लम्मा,1131
लड़ाई,1132
पुरोहित,1133
भैण,1134
अपणां,1135
जीणे,1136
जनानियां,1137
उमर,1138
इतणी,1139
ताहलू,1140
सोच्चेया,1141
सभी,1142
पा,1143
गरीब,1144
सूरज,1145
$,1146
दुखी,1147
नांह,1148
कुल्लुवी,1149
गुस्सा,1150
साधु,1151
बरादरिया,1152
मजे,1153
चाह,1154
रोई,1155
करै,1156
भगतू,1157
गलान्दा,1158
साहित्य,1159
राजू,1160
दूरे,1161
मत्था,1162
संसार,1163
सरकारा,1164
समझदे,1165
देआ,1166
जाणदी,1167
मिल्ला,1168
रोणा,1169
बिल्ली,1170
चढ़ी,1171
दुख,1172
मित्र,1173
रवि,1174
करणे,1175
माहणुआं,1176
कदेया,1177
अब,1178
बखी,1179
दित्तेया,1180
माहणू,1181
मुन्नू,1182
पढ़ी,1183
छैळ,1184
पाहैं,1185
गलाणे,1186
तेज,1187
ती,1188
सद्दी,1189
दिख,1190
मैंने,1191
सेठ,1192
वापस,1193
परुआरे,1194
तुहाड़ी,1195
हथ,1196
पढ़ने,1197
दिखदे,1198
सांही,1199
तुस्सां,1200
बीती,1201
राधा,1202
कुन्नी,1203
सब्बनां,1204
कहजो,1205
लैंदा,1206
जित्थु,1207
घोड़ा,1208
तरीके,1209
इकसी,1210
हिमाचले,1211
लाज,1212
यार,1213
देश,1214
पौणी,1215
चलदी,1216
हुणी,1217
उदा,1218
लाला,1219
बच्चियां,1220
केइयां,1221
निबंध,1222
पहलें,1223
मारदे,1224
विचार,1225
कित्हा,1226
जानी,1227
हुंण,1228
तिद्दी,1229
वाल,1230
कुमार,1231
लम्मी,1232
लैन्दा,1233
इतनी,1234
कमाल,1235
खुसी,1236
रूपे,1237
दिखणे,1238
राणी,1239
सुआद,1240
नर्वदा,1241
बणाणा,1242
बधिया,1243
केवल,1244
पालतू,1245
जायां,1246
दिन्दी,1247
ओत्थू,1248
कताब,1249
समझदा,1250
ताऐं,1251
देहई,1252
मजेदार,1253
म्हीने,1254
..,1255
खाणें,1256
कुड़ी,1257
बसेसरे,1258
हुआ,1259
करे,1260
बधाई,1261
लाणा,1262
फुल,1263
गियो,1264
करादा,1265
चुक्केया,1266
दिक्खणा,1267
मनदे,1268
रानी,1269
गा,1270
तिस्यो,1271
दिखया,1272
कुत्ता,1273
अच्छे,1274
उम्मीद,1275
व्हाल,1276
थोड़ी,1277
परुआर,1278
बुड्ढी,1279
माए,1280
आख़री,1281
पैई,1282
मरजी,1283
दिता,1284
मार,1285
तेल,1286
महात्मा,1287
सोचदे,1288
जाण,1289
बाबू,1290
मंडी,1291
टैमें,1292
हिन,1293
जिन्दड़ी,1294
नां-,1295
मासी,1296
भेजी,1297
माँऽ,1298
चल्लेया,1299
दफतरे,1300
दीपो,1301
॥,1302
तिन्ने,1303
कुब्जां,1304
बचाई,1305
घोड़े,1306
सब्ब,1307
पुलसा,1308
मेरीया,1309
जबाव,1310
कुत्थी,1311
व,1312
रैण्हा,1313
लग्गेया,1314
बमार,1315
बना,1316
खड़ोई,1317
डरी,1318
हवा,1319
धारा,1320
सत,1321
मछली,1322
छोटी,1323
बाझी,1324
चाहिए,1325
पति,1326
ठाह्री,1327
उनां,1328
असें,1329
ताल्हू,1330
उपर,1331
तिह,1332
हैन,1333
विश्वास,1334
इक्कसी,1335
तौर,1336
मारे,1337
पौन्दा,1338
भाग,1339
मुंड्डुए,1340
जिंदडी,1341
छड्ड,1342
साँईं,1343
बैद,1344
धी,1345
होणां,1346
अर्जण,1347
बजीर,1348
करिए,1349
लोड़,1350
हौआ,1351
राज्जे,1352
रक्खेया,1353
तै,1354
पेइयां,1355
इन्हा,1356
आपे,1357
फ़िल्म,1358
चुपचाप,1359
दु,1360
तिक,1361
चाईंदा,1362
बणा,1363
भार,1364
हैडमास्टर,1365
चाहे,1366
पिज्जा,1367
दूआ,1368
शाह,1369
सुर्णी,1370
मान,1371
दोएं,1372
सुणा,1373
डरे,1374
खून,1375
जंगले,1376
बाह,1377
भरोसा,1378
सिद्धा,1379
पुराणे,1380
कलाकार,1381
देही,1382
खातर,1383
लोको,1384
मजाल,1385
उम्र,1386
दान,1387
ख्याल,1388
बच्चयां,1389
जणासा,1390
नाएं,1391
वाह,1392
सौई,1393
ऐसे,1394
सबनां,1395
चंद,1396
पैले,1397
बल्हा,1398
मंझ,1399
पल,1400
गड्डी,1401
लग,1402
चिट्ठी,1403
लोगों,1404
पांदे,1405
राजकुमारिया,1406
देस,1407
तिकर,1408
समाजे,1409
अरे,1410
मुक्की,1411
अन्हे,1412
टी,1413
ओंदा,1414
पुच्छया,1415
पास्सें,1416
अभी,1417
बजह,1418
हौंसला,1419
सरकारी,1420
पया,1421
ग़ज़ल,1422
पढ़ाई,1423
दम,1424
भिरि,1425
हालांकि,1426
फैसले,1427
छड्डेया,1428
बोट,1429
बैठेया,1430
उमरा,1431
नमस्ते,1432
सत्या,1433
दांए,1434
मिल्ले,1435
एहू,1436
पाणिए,1437
पियो,1438
लैन्दे,1439
हारे,1440
भोजन,1441
झटपट,1442
छड़ी,1443
सड़क,1444
बनाई,1445
माणू,1446
इहतड़ा,1447
6,1448
दर्शन,1449
शिक्षा,1450
पौआ,1451
-ओ,1452
बीह,1453
अक्खां,1454
दुकान,1455
असा,1456
हक्क,1457
बब्बे,1458
सूबेदार,1459
पार्टी,1460
मिलदे,1461
लम्मे,1462
डंगरे,1463
घा,1464
आशा,1465
माफी,1466
दाज्जे,1467
जज,1468
स्कूलें,1469
र,1470
चढ़ाई,1471
कन्या,1472
दिक्ख,1473
तियार,1474
मिल्लेया,1475
औन्दी,1476
दोआं,1477
पीणे,1478
अलावा,1479
लेखक,1480
तियां,1481
तार,1482
सूर,1483
परोहते,1484
दिंगे,1485
मौका,1486
प्रदेश,1487
